Target2,DataPseKNC1,DataPseKNC2,DataPseKNC3,DataPseKNC4,DataPseKNC5,DataPseKNC6,DataPseKNC7,DataPseKNC8,DataPseKNC9,DataPseKNC10,DataPseKNC11,DataPseKNC12,DataPseKNC13,DataPseKNC14,DataPseKNC15,DataPseKNC16,DataPseKNC17,DataPseKNC18,DataPseKNC19,DataPseKNC20,DataPseKNC21,DataPseKNC22,DataPseKNC23,DataPseKNC24,DataPseKNC25,DataPseKNC26,DataPseKNC27,DataPseKNC28,DataPseKNC29,DataPseKNC30,DataPseKNC31,DataPseKNC32,DataPseKNC33,DataPseKNC34,DataPseKNC35,DataPseKNC36,DataPseKNC37,DataPseKNC38,DataPseKNC39,DataPseKNC40,DataPseKNC41,DataPseKNC42,DataPseKNC43,DataPseKNC44,DataPseKNC45,DataPseKNC46,DataPseKNC47,DataPseKNC48,DataPseKNC49,DataPseKNC50,DataPseKNC51,DataPseKNC52,DataPseKNC53,DataPseKNC54,DataPseKNC55,DataPseKNC56,DataPseKNC57,DataPseKNC58,DataPseKNC59,DataPseKNC60,DataPseKNC61,DataPseKNC62,DataPseKNC63,DataPseKNC64,DataPseKNC65,DataPseKNC66
1,0,0,0,0,0.007606234,0.007606234,0.007606234,0.007606234,0,0,0.015212467,0,0,0,0,0,0,0.015212467,0,0,0,0.038031168,0.030424934,0.022818701,0,0.022818701,0.022818701,0.022818701,0,0.022818701,0.007606234,0.007606234,0,0.007606234,0.007606234,0,0.007606234,0.015212467,0.030424934,0.007606234,0.007606234,0.015212467,0.045637401,0.015212467,0.007606234,0,0.038031168,0,0,0.007606234,0,0,0,0.030424934,0,0,0.007606234,0.022818701,0.007606234,0.007606234,0,0.007606234,0,0.007606234,0.267587512,0.169551205
1,0,0.014327611,0,0,0,0.007163806,0.014327611,0.014327611,0,0,0,0.007163806,0,0.028655222,0.007163806,0,0,0,0.007163806,0.014327611,0.007163806,0,0.021491417,0.007163806,0.021491417,0.028655222,0.021491417,0.014327611,0.007163806,0.007163806,0.007163806,0.014327611,0.014327611,0.014327611,0,0.007163806,0.014327611,0.021491417,0,0,0.007163806,0.007163806,0,0.014327611,0.007163806,0.021491417,0,0.007163806,0,0.007163806,0,0.014327611,0,0.007163806,0.042982834,0.014327611,0.007163806,0,0.007163806,0,0.007163806,0.007163806,0,0.007163806,0.234990041,0.234888343
1,0,0,0.008213403,0,0,0,0,0.008213403,0.016426807,0.016426807,0.008213403,0.008213403,0,0,0.016426807,0,0,0,0.016426807,0,0,0.032853614,0.016426807,0.032853614,0.008213403,0.02464021,0.032853614,0,0,0.032853614,0.008213403,0.008213403,0.008213403,0.008213403,0.02464021,0.016426807,0.016426807,0.032853614,0.016426807,0.008213403,0.032853614,0.02464021,0.032853614,0,0,0.008213403,0,0,0,0,0,0,0,0.016426807,0.02464021,0,0,0.016426807,0.016426807,0,0,0,0.008213403,0,0.208570277,0.18363787
1,0,0.008802018,0.026406055,0.008802018,0.017604036,0.008802018,0,0.008802018,0.017604036,0.026406055,0.026406055,0,0.008802018,0.017604036,0.026406055,0,0.017604036,0,0.017604036,0.026406055,0.008802018,0,0,0,0.008802018,0.008802018,0,0,0.008802018,0,0.008802018,0.026406055,0.008802018,0.017604036,0.017604036,0.008802018,0.026406055,0,0.026406055,0.017604036,0.017604036,0.017604036,0,0.008802018,0.008802018,0,0,0,0.017604036,0.008802018,0.008802018,0.008802018,0.008802018,0,0,0.008802018,0.008802018,0.017604036,0.017604036,0,0.017604036,0,0.008802018,0.008802018,0.221995656,0.126654999
1,0.063625936,0.027268258,0.045447097,0.018178839,0.018178839,0,0.009089419,0.018178839,0.027268258,0.027268258,0,0.009089419,0.018178839,0.009089419,0.009089419,0.009089419,0.027268258,0.009089419,0.018178839,0.009089419,0.009089419,0,0.009089419,0.009089419,0.009089419,0,0.018178839,0,0.018178839,0,0,0.009089419,0.027268258,0.009089419,0,0.018178839,0.009089419,0.027268258,0,0,0.009089419,0.009089419,0,0,0,0.009089419,0,0,0.036357678,0,0,0.009089419,0.018178839,0,0.009089419,0,0.009089419,0,0,0,0.009089419,0.009089419,0,0,0.154223785,0.173159176
1,0,0,0,0,0,0,0.009122513,0,0,0,0,0,0,0.018245025,0,0,0,0.009122513,0,0,0,0.036490051,0.027367538,0.009122513,0.009122513,0.009122513,0,0.036490051,0,0.082102614,0.009122513,0.036490051,0,0,0,0.018245025,0,0,0,0.018245025,0,0,0,0,0,0,0,0.036490051,0,0,0,0,0.009122513,0.036490051,0.027367538,0.091225127,0.009122513,0.009122513,0,0,0,0.063857589,0.009122513,0.054735076,0.176099237,0.148834824
1,0.009478449,0,0.009478449,0.028435348,0,0,0.009478449,0,0.009478449,0,0,0.018956898,0,0.037913797,0.009478449,0.028435348,0,0,0,0.028435348,0.009478449,0,0,0.018956898,0,0,0.009478449,0.028435348,0.018956898,0.028435348,0.018956898,0.009478449,0.009478449,0,0.009478449,0.018956898,0.009478449,0,0,0,0,0,0,0,0.018956898,0.009478449,0,0.018956898,0.028435348,0.009478449,0.009478449,0,0.009478449,0.018956898,0.028435348,0.056870695,0.028435348,0.009478449,0,0,0.009478449,0.037913797,0.009478449,0.018956898,0.170215161,0.128379595
1,0,0,0,0,0,0.015419052,0,0,0,0,0.015419052,0,0,0.015419052,0,0,0,0,0,0.007709526,0.007709526,0.061676207,0.030838104,0.015419052,0.015419052,0.030838104,0.007709526,0.023128578,0.007709526,0.007709526,0.007709526,0,0,0.015419052,0.015419052,0,0,0.015419052,0.038547629,0.007709526,0.015419052,0.023128578,0.053966681,0.007709526,0,0.007709526,0.030838104,0,0,0,0,0.007709526,0,0.015419052,0.007709526,0,0,0.007709526,0.023128578,0.007709526,0,0,0,0,0.268058879,0.161436206
1,0.015800389,0.007900194,0.007900194,0,0.031600778,0.007900194,0.007900194,0.007900194,0.015800389,0.023700583,0,0,0,0.015800389,0.007900194,0,0.007900194,0.031600778,0.015800389,0.015800389,0.031600778,0.047401166,0.015800389,0,0.015800389,0.031600778,0.015800389,0.007900194,0,0.007900194,0,0,0.007900194,0.015800389,0.007900194,0.007900194,0,0.031600778,0.031600778,0,0.007900194,0.007900194,0.023700583,0,0.007900194,0,0,0,0,0,0.007900194,0,0.007900194,0.007900194,0.007900194,0,0,0,0.007900194,0,0,0,0,0,0.247539582,0.167846033
1,0,0,0.007230761,0,0,0.014461522,0.007230761,0,0.007230761,0.014461522,0.007230761,0,0,0.007230761,0,0,0.007230761,0.021692283,0,0,0.014461522,0.021692283,0.036153805,0.007230761,0.007230761,0.028923044,0.028923044,0.014461522,0,0.014461522,0.014461522,0,0,0,0.021692283,0.007230761,0.014461522,0.028923044,0.028923044,0.007230761,0.014461522,0.021692283,0.021692283,0.007230761,0.007230761,0.007230761,0.007230761,0,0,0.007230761,0,0,0,0.007230761,0.007230761,0.014461522,0,0.014461522,0.007230761,0,0,0,0,0,0.269017899,0.195905782
1,0,0.009159128,0.036636511,0.018318256,0.018318256,0,0.009159128,0.009159128,0.036636511,0,0.009159128,0.009159128,0.009159128,0.036636511,0.036636511,0.009159128,0.009159128,0.027477384,0,0.036636511,0.018318256,0.009159128,0,0,0,0.009159128,0,0.018318256,0,0,0,0.009159128,0.045795639,0,0.009159128,0.027477384,0,0.009159128,0.009159128,0,0,0.018318256,0,0,0,0.009159128,0.018318256,0,0,0,0.009159128,0.009159128,0.036636511,0.009159128,0.009159128,0,0.045795639,0,0.009159128,0,0.009159128,0.009159128,0,0,0.188011936,0.134212602
1,0.036064624,0.027048468,0.018032312,0,0.018032312,0,0.027048468,0.009016156,0.009016156,0,0,0.018032312,0.04508078,0.009016156,0.009016156,0.018032312,0.009016156,0.018032312,0.009016156,0.027048468,0.018032312,0,0,0.009016156,0.009016156,0.009016156,0,0.018032312,0,0.027048468,0,0,0.018032312,0,0,0.009016156,0,0.009016156,0,0,0,0,0,0,0.027048468,0.009016156,0.009016156,0,0.027048468,0.009016156,0,0.036064624,0.027048468,0.018032312,0.009016156,0.009016156,0.009016156,0,0,0.009016156,0,0.018032312,0,0.018032312,0.205564283,0.127240176
1,0,0.014727442,0,0,0.007363721,0.022091163,0.014727442,0.014727442,0,0.007363721,0.007363721,0,0,0,0,0.007363721,0,0.014727442,0.014727442,0.007363721,0.007363721,0.029454885,0.014727442,0.014727442,0,0.036818606,0.014727442,0.014727442,0.022091163,0.007363721,0.014727442,0,0.007363721,0.007363721,0,0,0.007363721,0.014727442,0.036818606,0.014727442,0,0.022091163,0.007363721,0.007363721,0.007363721,0,0.014727442,0.007363721,0.007363721,0.022091163,0,0,0.007363721,0,0,0,0.014727442,0.007363721,0.007363721,0.007363721,0,0,0.007363721,0,0.294781846,0.160302791
1,0.028665796,0.021499347,0.007166449,0,0,0.021499347,0.035832245,0,0.007166449,0.014332898,0,0,0,0,0,0,0.014332898,0,0,0,0,0.057331592,0.035832245,0,0.028665796,0.035832245,0.021499347,0.014332898,0,0,0,0,0.007166449,0.028665796,0.014332898,0,0.007166449,0.021499347,0.021499347,0,0.014332898,0,0.021499347,0.007166449,0.014332898,0.007166449,0,0,0.007166449,0.007166449,0,0,0.007166449,0,0,0,0,0,0,0,0,0,0,0,0.278037774,0.191644998
1,0,0,0.007483428,0,0.022450283,0.007483428,0.007483428,0,0.007483428,0.022450283,0.014966855,0.007483428,0,0.014966855,0,0,0.007483428,0.014966855,0.044900566,0.007483428,0.022450283,0.007483428,0.007483428,0,0.007483428,0.022450283,0.007483428,0.02993371,0,0.007483428,0.007483428,0,0,0.007483428,0,0.007483428,0.022450283,0.007483428,0.037417138,0.007483428,0,0.014966855,0.014966855,0.007483428,0.014966855,0.014966855,0.014966855,0,0,0.014966855,0,0,0,0.014966855,0.014966855,0.007483428,0,0.014966855,0.007483428,0,0,0,0,0,0.296564556,0.149661802
1,0,0.007634934,0,0,0,0.015269868,0.007634934,0,0,0,0.007634934,0.007634934,0,0.007634934,0,0,0.007634934,0.007634934,0.007634934,0.007634934,0.015269868,0.030539737,0.030539737,0.007634934,0.007634934,0.007634934,0.015269868,0.030539737,0,0.007634934,0,0.015269868,0,0.007634934,0,0,0.007634934,0.007634934,0.015269868,0.007634934,0,0.015269868,0.038174671,0.030539737,0.007634934,0.022904803,0.038174671,0,0,0,0.007634934,0,0.007634934,0.030539737,0.007634934,0.007634934,0,0.015269868,0.015269868,0.007634934,0,0.015269868,0,0,0.243657001,0.19135787
1,0.008051575,0,0.016103151,0.008051575,0.016103151,0,0.008051575,0.016103151,0.008051575,0,0.008051575,0.008051575,0,0.008051575,0.008051575,0,0.008051575,0.024154726,0,0,0.016103151,0.032206302,0.016103151,0,0.008051575,0.016103151,0.016103151,0.016103151,0,0.016103151,0.008051575,0.008051575,0.016103151,0.008051575,0.008051575,0.008051575,0,0.024154726,0.016103151,0.008051575,0.016103151,0.032206302,0.040257877,0,0.016103151,0,0.016103151,0,0,0.016103151,0,0,0,0.008051575,0.016103151,0.008051575,0.008051575,0,0.016103151,0.008051575,0,0.008051575,0,0,0.233780806,0.170402616
1,0.024041043,0.048082086,0.016027362,0.008013681,0.032054724,0.008013681,0.008013681,0.008013681,0.008013681,0.048082086,0,0.016027362,0.008013681,0.008013681,0,0,0.008013681,0.008013681,0.040068405,0.008013681,0.016027362,0.008013681,0.016027362,0.008013681,0.024041043,0.008013681,0.016027362,0,0.016027362,0,0,0,0.024041043,0,0.016027362,0,0.008013681,0.032054724,0.024041043,0,0,0.008013681,0,0,0.008013681,0,0.008013681,0,0.032054724,0,0,0,0.008013681,0,0,0,0.008013681,0,0,0,0,0,0,0,0.21057507,0.19641253
1,0.020123961,0,0.020123961,0.020123961,0,0,0,0,0.020123961,0.030185942,0.020123961,0,0.020123961,0.020123961,0.010061981,0.010061981,0,0,0.020123961,0.010061981,0.010061981,0.010061981,0,0.040247922,0,0,0,0,0,0.010061981,0.020123961,0.030185942,0.020123961,0,0,0.020123961,0,0.020123961,0,0.010061981,0,0,0.010061981,0.020123961,0.010061981,0.010061981,0,0.010061981,0.020123961,0,0.030185942,0.010061981,0.020123961,0.030185942,0,0.020123961,0.020123961,0,0,0.010061981,0.030185942,0.030185942,0,0.050309903,0.128608428,0.126805012
1,0.010132639,0.040530557,0,0,0.010132639,0.060795835,0,0,0,0,0,0,0,0.010132639,0,0,0,0.010132639,0,0.010132639,0,0.030397917,0.010132639,0.060795835,0,0,0,0.010132639,0.050663196,0.091193752,0.030397917,0.010132639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040530557,0.010132639,0,0.040530557,0.020265278,0,0,0.010132639,0.010132639,0,0.12159167,0.010132639,0,0,0.030397917,0.010132639,0,0,0,0.146078189,0.104106513
1,0.007753544,0,0,0.007753544,0.015507088,0.007753544,0,0.007753544,0.015507088,0.007753544,0,0,0,0.015507088,0,0.007753544,0,0.015507088,0.015507088,0.015507088,0,0.023260632,0.023260632,0,0,0.03876772,0.031014176,0,0,0,0.007753544,0.007753544,0.007753544,0.015507088,0.007753544,0,0.015507088,0.015507088,0.03876772,0,0.007753544,0.023260632,0.07753544,0.007753544,0,0,0,0.007753544,0,0,0,0,0.015507088,0,0.007753544,0,0.007753544,0,0.015507088,0,0,0.007753544,0.015507088,0.007753544,0.247275625,0.17896212
1,0,0,0,0,0,0,0,0,0,0,0,0,0.010169812,0.020339625,0,0,0,0,0,0.010169812,0.010169812,0,0,0.010169812,0,0,0,0.010169812,0.010169812,0.111867937,0.0813585,0,0,0,0,0.010169812,0,0.010169812,0,0,0,0,0,0,0,0.071188687,0.020339625,0.010169812,0,0,0,0.020339625,0,0.010169812,0.010169812,0.183056624,0.010169812,0.010169812,0,0.091528312,0,0,0.010169812,0.010169812,0.154913228,0.092520651
1,0,0.018577298,0,0.009288649,0.009288649,0,0,0.037154597,0.018577298,0.009288649,0.009288649,0,0.009288649,0,0.009288649,0.018577298,0.018577298,0.018577298,0.018577298,0,0.027865947,0,0,0,0,0,0,0,0.018577298,0.018577298,0.009288649,0.009288649,0,0.009288649,0.018577298,0,0.009288649,0,0,0.009288649,0.009288649,0,0,0.027865947,0.018577298,0.009288649,0.009288649,0.027865947,0.009288649,0.009288649,0,0.027865947,0.009288649,0.018577298,0,0.009288649,0,0.009288649,0.027865947,0.037154597,0,0.009288649,0.046443246,0.037154597,0.170982435,0.141657528
1,0,0.017649239,0,0.008824619,0.008824619,0.035298478,0,0.017649239,0,0.008824619,0.008824619,0.008824619,0,0,0.017649239,0.017649239,0.017649239,0.008824619,0.008824619,0.017649239,0.008824619,0.008824619,0.017649239,0.026473858,0.008824619,0,0.008824619,0.008824619,0.017649239,0.017649239,0,0.008824619,0.008824619,0.026473858,0,0.008824619,0.017649239,0.008824619,0,0,0,0.008824619,0.008824619,0.017649239,0.008824619,0.017649239,0.008824619,0,0,0.008824619,0.017649239,0,0.017649239,0.017649239,0.008824619,0,0.026473858,0.008824619,0.008824619,0,0,0.008824619,0.017649239,0.035298478,0.174724287,0.172253876
1,0.075962176,0.009495272,0.037981088,0.018990544,0.028485816,0,0,0,0.009495272,0.028485816,0.009495272,0.009495272,0.009495272,0.018990544,0.028485816,0.009495272,0.028485816,0,0.009495272,0.028485816,0,0,0,0,0,0,0.018990544,0,0,0.009495272,0.009495272,0,0.028485816,0.009495272,0.009495272,0.018990544,0.009495272,0,0.018990544,0,0.028485816,0,0.009495272,0.009495272,0,0,0,0.018990544,0.009495272,0.009495272,0,0,0.028485816,0,0,0.018990544,0.028485816,0,0.009495272,0,0.009495272,0.018990544,0,0.009495272,0.155332902,0.142016966
1,0,0,0,0,0.016163812,0.016163812,0.016163812,0,0.016163812,0,0.008081906,0,0,0.008081906,0,0,0,0.032327624,0.016163812,0.008081906,0.040409531,0.088900967,0.016163812,0.008081906,0.008081906,0.032327624,0.032327624,0,0,0.016163812,0,0,0,0.016163812,0.008081906,0,0,0.032327624,0.016163812,0.008081906,0.008081906,0.024245718,0.056573343,0.008081906,0,0.008081906,0,0,0,0,0,0,0,0.016163812,0.016163812,0,0,0,0,0,0,0,0,0,0.22654849,0.175390457
1,0,0,0,0,0,0,0.007553364,0,0,0,0,0.007553364,0,0,0.015106729,0,0,0,0,0,0,0.015106729,0.015106729,0,0.007553364,0.022660093,0.007553364,0.030213457,0.007553364,0.007553364,0.007553364,0.007553364,0,0,0.007553364,0.015106729,0,0.007553364,0.022660093,0.015106729,0.007553364,0.022660093,0.05287355,0.007553364,0,0.022660093,0.045320186,0.015106729,0,0.007553364,0,0,0,0.007553364,0.022660093,0.007553364,0.007553364,0,0.030213457,0.037766822,0,0.007553364,0.015106729,0.015106729,0.261707431,0.17934361
1,0,0,0,0,0,0.007572021,0,0,0.007572021,0,0,0,0.007572021,0,0,0,0,0,0.007572021,0,0.007572021,0.053004149,0.053004149,0.015144043,0,0.030288085,0.022716064,0.022716064,0,0.037860107,0,0,0,0,0,0.007572021,0,0.037860107,0.022716064,0.007572021,0,0.030288085,0.068148192,0.007572021,0,0.015144043,0.015144043,0,0,0.007572021,0,0,0,0.030288085,0.007572021,0.015144043,0,0,0.015144043,0,0,0,0,0,0.240124508,0.199545913
1,0.010120418,0,0.010120418,0.05060209,0.020240836,0,0,0.010120418,0.020240836,0.020240836,0,0.010120418,0.040481672,0.010120418,0.010120418,0.040481672,0,0.030361254,0,0.010120418,0.010120418,0,0,0.030361254,0,0,0,0,0.040481672,0.020240836,0,0.010120418,0.010120418,0,0.010120418,0.010120418,0,0,0,0.020240836,0,0,0,0,0,0.010120418,0,0.010120418,0.05060209,0,0.030361254,0.020240836,0.010120418,0.040481672,0,0.010120418,0.010120418,0,0,0.010120418,0.030361254,0.020240836,0.010120418,0.030361254,0.143643293,0.107445773
1,0.0089194,0,0.0089194,0.035677599,0,0,0.0089194,0.0089194,0,0.0089194,0.0178388,0.0089194,0,0,0,0.053516399,0.0089194,0,0,0.0089194,0,0,0,0,0,0,0.0178388,0.0089194,0.0178388,0.0178388,0,0.0178388,0,0.0089194,0.0267582,0,0,0,0.0178388,0.0178388,0.0178388,0.0089194,0.0178388,0.0089194,0.0089194,0,0.0267582,0,0.044596999,0.0089194,0,0.0089194,0.0178388,0,0,0.0267582,0.0178388,0.0178388,0,0.0089194,0.0267582,0.0267582,0.0178388,0.0178388,0.197823697,0.142140714
1,0,0,0,0,0,0,0.007486624,0,0,0,0,0,0,0.007486624,0,0,0,0,0,0,0,0.052406368,0.044919744,0.014973248,0.007486624,0.014973248,0.03743312,0.014973248,0,0.022459872,0.007486624,0.007486624,0,0.007486624,0,0,0,0.029946496,0.022459872,0.007486624,0,0.044919744,0.07486624,0.014973248,0.007486624,0.007486624,0.014973248,0,0,0,0,0.007486624,0,0.029946496,0.007486624,0.007486624,0,0,0.022459872,0,0,0.007486624,0,0,0.232149068,0.213840756
1,0.091223534,0.02736706,0.009122353,0.02736706,0.009122353,0,0.009122353,0.02736706,0.009122353,0,0,0.009122353,0.018244707,0.02736706,0,0.009122353,0,0.018244707,0,0.009122353,0,0.009122353,0,0.009122353,0,0.009122353,0,0.009122353,0.018244707,0,0.02736706,0.009122353,0,0,0.009122353,0,0.018244707,0,0,0.009122353,0,0,0,0.018244707,0.02736706,0.009122353,0.009122353,0,0.063856473,0,0,0.018244707,0,0.009122353,0.009122353,0.009122353,0,0.018244707,0.018244707,0.009122353,0.018244707,0,0,0.009122353,0.190555486,0.134390366
1,0.008073883,0.008073883,0.008073883,0.016147766,0.008073883,0,0.016147766,0,0.016147766,0,0.016147766,0,0.024221648,0.008073883,0.008073883,0.008073883,0.016147766,0.016147766,0.008073883,0,0,0.016147766,0.016147766,0.008073883,0,0.024221648,0.016147766,0.016147766,0,0.008073883,0.008073883,0.008073883,0.008073883,0,0.008073883,0.016147766,0.008073883,0.024221648,0.016147766,0.016147766,0.008073883,0.024221648,0.008073883,0,0,0,0.008073883,0.008073883,0.008073883,0,0.008073883,0.008073883,0.024221648,0,0.008073883,0,0.008073883,0.016147766,0.008073883,0,0,0.016147766,0.008073883,0.024221648,0.23569708,0.16683559
1,0,0,0,0,0,0.008943149,0,0.017886298,0.008943149,0,0,0,0,0.035772596,0.017886298,0,0,0,0,0.008943149,0,0.008943149,0.017886298,0,0.035772596,0,0.008943149,0.008943149,0.008943149,0.008943149,0.026829447,0.035772596,0,0.026829447,0.008943149,0.035772596,0,0,0.008943149,0.008943149,0,0.008943149,0,0,0,0.017886298,0,0.008943149,0,0,0,0.017886298,0.008943149,0.008943149,0.026829447,0.053658893,0.026829447,0.008943149,0,0.017886298,0,0.035772596,0.008943149,0.062602042,0.167086058,0.171120924
1,0,0.015974247,0.007987123,0.007987123,0.04792274,0.007987123,0.02396137,0,0.007987123,0,0.015974247,0,0.015974247,0,0,0.007987123,0.02396137,0.031948493,0.007987123,0,0.007987123,0.055909863,0.02396137,0.007987123,0.015974247,0.015974247,0.031948493,0,0,0.015974247,0,0,0.007987123,0.015974247,0.007987123,0.007987123,0.007987123,0.02396137,0.015974247,0,0.015974247,0.031948493,0,0,0,0,0,0,0,0.015974247,0,0.007987123,0,0.007987123,0,0.007987123,0,0,0,0,0.007987123,0,0,0.007987123,0.242837061,0.166115818
1,0,0.01778692,0,0.00889346,0.01778692,0.00889346,0.01778692,0.00889346,0.00889346,0.01778692,0.00889346,0,0,0.01778692,0.01778692,0.01778692,0.00889346,0.01778692,0.00889346,0.02668038,0.01778692,0.01778692,0,0.01778692,0,0,0.01778692,0,0.02668038,0,0.00889346,0.01778692,0.00889346,0.00889346,0.00889346,0,0.00889346,0.00889346,0,0.02668038,0.00889346,0.02668038,0.01778692,0,0.00889346,0,0.00889346,0,0.00889346,0.00889346,0.01778692,0.00889346,0.01778692,0.01778692,0,0,0.00889346,0,0.00889346,0.01778692,0.00889346,0.01778692,0,0.01778692,0.17734471,0.164539244
1,0.068356836,0.029295787,0.009765262,0.048826312,0.009765262,0.029295787,0,0.009765262,0.029295787,0.009765262,0.009765262,0,0.019530525,0,0.019530525,0.019530525,0.009765262,0.009765262,0.019530525,0,0,0.009765262,0.009765262,0.019530525,0.009765262,0,0,0,0.009765262,0.019530525,0.019530525,0,0.048826312,0,0.019530525,0,0.019530525,0,0,0.009765262,0.009765262,0.019530525,0.019530525,0,0,0,0,0,0.019530525,0.009765262,0,0.009765262,0.019530525,0,0,0.009765262,0.019530525,0,0.019530525,0,0.009765262,0.009765262,0,0,0.136880772,0.140489816
1,0,0,0.0087805,0.0087805,0,0,0,0,0.0087805,0.017561001,0.0087805,0,0,0,0,0.026341501,0.0087805,0,0,0,0.0087805,0.026341501,0,0.035122001,0,0,0,0.0087805,0,0,0.070244003,0,0.0087805,0,0.017561001,0.017561001,0,0.035122001,0.0087805,0.035122001,0.0087805,0.017561001,0,0.026341501,0,0,0.052683002,0,0,0,0.0087805,0,0,0,0,0,0.026341501,0.043902502,0.043902502,0.017561001,0.0087805,0,0.017561001,0.017561001,0.190249105,0.15999387
1,0,0,0,0,0,0.015223178,0,0,0,0,0,0,0,0,0,0,0,0.007611589,0,0,0,0.045669535,0.045669535,0.007611589,0,0.015223178,0.038057946,0.022834768,0,0.030446357,0,0.030446357,0,0,0,0,0,0.015223178,0.015223178,0.022834768,0,0.038057946,0.030446357,0.015223178,0.007611589,0.015223178,0.015223178,0,0,0.007611589,0,0,0.007611589,0.022834768,0.015223178,0.030446357,0,0,0.015223178,0,0,0.030446357,0,0,0.237791274,0.198951124
1,0.019024059,0.009512029,0.009512029,0.009512029,0.019024059,0.019024059,0,0,0.028536088,0.019024059,0.028536088,0,0.038048117,0.009512029,0.038048117,0.009512029,0.009512029,0.009512029,0.019024059,0.038048117,0.019024059,0,0.009512029,0,0,0,0,0.009512029,0,0,0,0,0.009512029,0.009512029,0.028536088,0.028536088,0.028536088,0,0,0,0.038048117,0,0.028536088,0.009512029,0,0.009512029,0,0.009512029,0.009512029,0.009512029,0.009512029,0.019024059,0.009512029,0.009512029,0,0,0.009512029,0.009512029,0.028536088,0,0.009512029,0,0.009512029,0,0.163359701,0.132750134
1,0.078223002,0.01955575,0.029333626,0.01955575,0.01955575,0.009777875,0,0.01955575,0.029333626,0.029333626,0.009777875,0,0.029333626,0.029333626,0,0.009777875,0.009777875,0,0.009777875,0.029333626,0.01955575,0.009777875,0.009777875,0.009777875,0.009777875,0,0.009777875,0,0.01955575,0.009777875,0,0.009777875,0.01955575,0,0.029333626,0.009777875,0.01955575,0.009777875,0,0,0.01955575,0,0,0,0,0,0,0,0.039111501,0.01955575,0,0.009777875,0,0.01955575,0.009777875,0.009777875,0,0,0,0,0.01955575,0,0,0,0.147096921,0.129340314
1,0.009357943,0.009357943,0,0.009357943,0.009357943,0,0,0.02807383,0.02807383,0.009357943,0.009357943,0.009357943,0,0.009357943,0.009357943,0,0,0,0.02807383,0.009357943,0.009357943,0.037431773,0.009357943,0.009357943,0,0,0,0.009357943,0,0,0.02807383,0.018715886,0.009357943,0.02807383,0.009357943,0,0.018715886,0.009357943,0,0,0.02807383,0,0.037431773,0.018715886,0,0.009357943,0.02807383,0.018715886,0,0,0.018715886,0,0,0.018715886,0,0.009357943,0,0.018715886,0.037431773,0.018715886,0.018715886,0.009357943,0.009357943,0.018715886,0.155814496,0.151697705
1,0.01982225,0,0.069377875,0,0,0,0,0,0.05946675,0.009911125,0.069377875,0,0.009911125,0.009911125,0.029733375,0.009911125,0,0,0,0,0,0,0.009911125,0.009911125,0.009911125,0,0,0,0.009911125,0,0,0,0.05946675,0,0.069377875,0.05946675,0,0.009911125,0,0,0.069377875,0,0.009911125,0.009911125,0,0,0.01982225,0,0.01982225,0,0,0,0,0.009911125,0,0,0.0396445,0,0.009911125,0.009911125,0,0,0.009911125,0,0.128820276,0.137756477
1,0.058316574,0.038877716,0.009719429,0.019438858,0.048597145,0,0,0.019438858,0.029158287,0.009719429,0,0.009719429,0.009719429,0.019438858,0.029158287,0,0.038877716,0.009719429,0.009719429,0.009719429,0,0,0,0.019438858,0,0,0,0,0.019438858,0,0.019438858,0,0.029158287,0,0.019438858,0.019438858,0.009719429,0.009719429,0,0,0.009719429,0,0,0.009719429,0,0,0.029158287,0.009719429,0,0.019438858,0,0.009719429,0.009719429,0.009719429,0,0,0.029158287,0.009719429,0.019438858,0.019438858,0,0,0.009719429,0.009719429,0.152403467,0.128358782
1,0,0.028206552,0.018804368,0,0.018804368,0.028206552,0,0.028206552,0.037608736,0.028206552,0.018804368,0.009402184,0.009402184,0,0.009402184,0.009402184,0.028206552,0.009402184,0.04701092,0.009402184,0.018804368,0,0,0,0,0,0,0,0,0.018804368,0.009402184,0.018804368,0.018804368,0.018804368,0.028206552,0.009402184,0.028206552,0,0,0.018804368,0.009402184,0.009402184,0,0,0,0,0.018804368,0,0,0.018804368,0,0.009402184,0.018804368,0,0,0,0.028206552,0.009402184,0,0.009402184,0.018804368,0,0.009402184,0.009402184,0.16644478,0.137793603
1,0,0,0,0,0.106896653,0,0.008908054,0.017816109,0.008908054,0,0.017816109,0,0.035632218,0,0.008908054,0,0,0.08017249,0.017816109,0.044540272,0.017816109,0.008908054,0,0,0,0.017816109,0,0,0,0.017816109,0,0.008908054,0,0.008908054,0.008908054,0,0.017816109,0,0,0,0.008908054,0,0.017816109,0.017816109,0.008908054,0.008908054,0.008908054,0.008908054,0,0.044540272,0,0,0,0.017816109,0.008908054,0.008908054,0,0,0.008908054,0.017816109,0,0.008908054,0.008908054,0,0.251188904,0.089615066
