Target2,DataPseKNC1,DataPseKNC2 ,DataPseKNC3,DataPseKNC4,DataPseKNC5,DataPseKNC6,DataPseKNC7,DataPseKNC8,DataPseKNC9,DataPseKNC10,DataPseKNC11,DataPseKNC12,DataPseKNC13,DataPseKNC14,DataPseKNC15,DataPseKNC16,DataPseKNC17,DataPseKNC18,DataPseKNC19,DataPseKNC20,DataPseKNC21,DataPseKNC22,DataPseKNC23,DataPseKNC24,DataPseKNC25,DataPseKNC26,DataPseKNC27,DataPseKNC28,DataPseKNC29,DataPseKNC30,DataPseKNC31,DataPseKNC32,DataPseKNC33,DataPseKNC34,DataPseKNC35,DataPseKNC36,DataPseKNC37,DataPseKNC38,DataPseKNC39,DataPseKNC40,DataPseKNC41,DataPseKNC42,DataPseKNC43,DataPseKNC44,DataPseKNC45,DataPseKNC46,DataPseKNC47,DataPseKNC48,DataPseKNC49,DataPseKNC50,DataPseKNC51,DataPseKNC52,DataPseKNC53,DataPseKNC54,DataPseKNC55,DataPseKNC56,DataPseKNC57,DataPseKNC58,DataPseKNC59,DataPseKNC60,DataPseKNC61,DataPseKNC62,DataPseKNC63,DataPseKNC64,Lambda1,Lambda2
1,0.106219868,0.017703311,0.053109934,0,0.035406623,0,0,0.017703311,0.070813245,0,0,0.017703311,0.017703311,0.017703311,0,0,0.053109934,0,0,0.017703311,0,0,0.017703311,0,0,0.017703311,0,0,0,0.017703311,0,0,0,0.017703311,0.035406623,0.017703311,0.017703311,0,0,0,0,0,0,0,0.017703311,0,0.017703311,0,0.035406623,0,0,0,0.017703311,0.017703311,0,0,0,0,0,0.017703311,0,0,0,0,0.208081712,0.101489147
1,0.016115839,0,0.016115839,0.016115839,0,0,0.016115839,0,0.016115839,0,0.032231679,0.016115839,0.016115839,0,0,0.016115839,0,0,0.016115839,0,0.016115839,0.016115839,0,0.016115839,0.016115839,0.016115839,0,0,0.016115839,0,0,0.016115839,0,0,0.016115839,0.016115839,0,0.016115839,0.016115839,0.016115839,0,0.016115839,0,0.016115839,0,0,0,0.032231679,0.016115839,0.016115839,0.016115839,0,0,0.016115839,0,0,0,0.016115839,0,0,0.032231679,0.016115839,0.016115839,0.048347518,0.229507279,0.141974988
1,0,0,0.01550432,0,0,0.031008639,0.01550432,0.01550432,0.01550432,0.01550432,0.031008639,0,0,0,0.01550432,0,0.01550432,0.031008639,0.01550432,0.01550432,0.062017279,0,0,0.01550432,0.031008639,0,0,0,0,0.046512959,0,0,0,0.031008639,0.031008639,0,0,0.031008639,0,0,0.01550432,0.01550432,0,0,0,0,0,0.01550432,0,0,0,0,0.01550432,0.01550432,0.01550432,0,0,0,0,0.01550432,0,0,0,0.01550432,0.193353751,0.20197778
1,0,0.015640033,0,0.015640033,0.015640033,0,0.015640033,0.031280067,0,0,0.015640033,0,0,0.015640033,0,0.031280067,0.0469201,0.015640033,0.015640033,0,0.031280067,0,0,0.015640033,0,0.015640033,0,0,0.015640033,0.015640033,0.015640033,0,0,0.015640033,0,0,0.015640033,0.015640033,0,0,0,0.015640033,0,0,0.015640033,0,0,0,0,0.015640033,0,0.031280067,0.015640033,0.031280067,0,0,0.015640033,0,0,0.015640033,0.015640033,0.015640033,0,0.031280067,0.235519822,0.154518875
1,0,0,0,0,0,0.019308618,0,0,0,0.019308618,0,0.019308618,0.019308618,0,0.019308618,0,0,0.019308618,0.019308618,0.019308618,0,0.019308618,0,0.057925855,0,0,0,0,0,0.019308618,0,0.038617237,0,0,0.019308618,0,0,0.019308618,0,0,0,0,0,0,0,0,0,0.038617237,0,0,0,0.019308618,0.057925855,0.019308618,0,0.019308618,0.019308618,0,0,0.019308618,0,0.077234474,0.019308618,0.135160329,0.121020242,0.125943639
1,0.013880932,0,0.013880932,0,0,0,0.013880932,0,0,0.013880932,0.027761864,0.013880932,0.013880932,0,0,0,0,0,0,0,0,0,0.013880932,0,0.013880932,0,0.027761864,0.013880932,0,0,0.013880932,0.013880932,0,0.013880932,0.027761864,0.013880932,0,0,0.013880932,0.027761864,0.027761864,0.013880932,0,0.013880932,0.013880932,0.013880932,0.013880932,0.013880932,0.013880932,0,0,0,0,0.013880932,0.013880932,0,0.013880932,0.013880932,0,0.013880932,0,0.013880932,0.013880932,0.013880932,0.247215324,0.211428334
1,0,0.014582015,0,0.014582015,0,0,0.02916403,0,0,0.014582015,0,0,0,0,0,0.014582015,0,0,0,0,0,0.014582015,0,0.02916403,0.014582015,0.014582015,0.043746044,0,0.014582015,0.02916403,0,0.02916403,0.014582015,0.014582015,0.014582015,0,0,0.014582015,0.02916403,0.014582015,0.02916403,0.014582015,0.014582015,0,0,0,0,0,0.014582015,0,0,0,0,0.014582015,0.014582015,0.014582015,0,0.014582015,0.014582015,0,0,0.014582015,0.02916403,0,0.194317742,0.236983681
1,0.018002131,0.054006393,0,0,0.018002131,0,0,0.054006393,0.036004262,0,0.018002131,0,0,0,0.018002131,0,0.018002131,0,0.018002131,0.018002131,0.018002131,0,0,0.018002131,0,0,0,0,0,0.036004262,0.036004262,0.036004262,0.036004262,0.018002131,0.036004262,0,0,0,0,0,0.018002131,0,0,0,0,0,0.018002131,0,0,0,0,0,0.018002131,0.036004262,0,0.018002131,0.036004262,0,0,0.018002131,0,0.036004262,0,0,0.145949156,0.151967736
1,0,0,0,0.017236077,0,0,0,0,0.017236077,0,0.017236077,0,0,0.034472154,0,0.034472154,0,0,0.017236077,0.017236077,0,0,0,0,0,0,0.017236077,0,0.017236077,0.017236077,0,0.034472154,0,0,0,0.017236077,0,0,0,0,0,0,0.017236077,0.034472154,0,0,0.017236077,0.034472154,0.017236077,0,0.017236077,0,0.034472154,0,0.017236077,0.068944308,0,0,0,0.017236077,0.017236077,0.068944308,0.017236077,0.034472154,0.168931021,0.158861974
1,0,0,0.016618111,0.016618111,0,0,0,0,0.016618111,0,0,0.016618111,0.016618111,0,0,0,0,0,0.016618111,0,0.016618111,0,0,0,0,0.033236221,0,0,0,0,0,0.049854332,0.016618111,0,0,0,0,0,0.016618111,0.033236221,0,0,0.016618111,0.016618111,0,0.016618111,0,0.033236221,0.016618111,0,0,0,0,0.033236221,0.016618111,0.016618111,0,0,0.016618111,0.016618111,0,0.049854332,0.033236221,0.099708664,0.187437221,0.164456465
1,0,0,0,0,0,0,0,0,0,0.017298601,0,0,0,0.034597202,0,0.017298601,0,0,0,0.051895803,0,0,0.034597202,0.034597202,0,0.034597202,0.017298601,0,0,0.017298601,0,0.051895803,0,0,0.017298601,0,0,0.051895803,0,0.017298601,0.017298601,0.017298601,0,0,0,0,0,0,0,0,0,0,0.051895803,0.034597202,0.017298601,0.017298601,0,0,0.017298601,0,0,0.051895803,0.017298601,0.034597202,0.146820953,0.178533611
1,0,0,0,0,0,0,0,0,0,0,0.013661764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027323528,0,0.013661764,0.013661764,0,0,0.068308821,0,0,0,0.013661764,0,0,0,0.040985293,0.068308821,0,0.013661764,0.013661764,0.013661764,0,0.013661764,0,0.040985293,0,0,0,0,0,0,0.013661764,0,0,0.09563235,0,0.013661764,0,0,0.040985293,0.013661764,0.234276396,0.232914799
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014449311,0,0,0,0,0.014449311,0.014449311,0,0,0,0,0,0.014449311,0.014449311,0,0.014449311,0.057797246,0,0,0,0,0,0,0,0.014449311,0.057797246,0,0.014449311,0,0.014449311,0,0.028898623,0.014449311,0.043347934,0,0,0,0,0,0.014449311,0.014449311,0.014449311,0,0.057797246,0.014449311,0.057797246,0,0,0.043347934,0.014449311,0.246798767,0.189678085
1,0,0,0.013679213,0,0,0,0,0,0.013679213,0.013679213,0,0.027358426,0,0,0.027358426,0,0,0,0,0.013679213,0.013679213,0,0.027358426,0,0.027358426,0,0,0,0,0,0.013679213,0,0,0,0.027358426,0.013679213,0,0.013679213,0,0,0,0,0.027358426,0.041037639,0.041037639,0.027358426,0.013679213,0,0.013679213,0,0.027358426,0,0,0.027358426,0,0.013679213,0,0,0.041037639,0.013679213,0,0,0,0,0.234600738,0.231909955
1,0,0,0,0.016563786,0,0.016563786,0,0,0,0,0,0,0.016563786,0.033127571,0.016563786,0.033127571,0.016563786,0.016563786,0,0,0.016563786,0,0,0.033127571,0.016563786,0.016563786,0,0,0,0.016563786,0,0.033127571,0,0,0,0.033127571,0,0.016563786,0,0,0,0,0,0.016563786,0,0.016563786,0.016563786,0,0,0,0,0.066255142,0.016563786,0.016563786,0.033127571,0.016563786,0.016563786,0,0,0.016563786,0.049691357,0.016563786,0,0,0.21601048,0.138001885
1,0.062553116,0.031276558,0,0.015638279,0.031276558,0,0,0.031276558,0,0,0.015638279,0,0.031276558,0,0.031276558,0,0.015638279,0.031276558,0,0.015638279,0,0,0,0,0,0,0,0.015638279,0,0.015638279,0,0.015638279,0,0,0.015638279,0.031276558,0,0,0,0,0.031276558,0,0.015638279,0,0,0.031276558,0,0,0.031276558,0,0,0,0.031276558,0,0.015638279,0,0.015638279,0,0.015638279,0,0,0,0.015638279,0,0.201541188,0.188565932
1,0.014648162,0.014648162,0.014648162,0.014648162,0,0,0,0.014648162,0.029296324,0.014648162,0.014648162,0.029296324,0.014648162,0,0.014648162,0.014648162,0,0,0.029296324,0,0.014648162,0,0,0,0,0,0,0,0,0,0.014648162,0,0.014648162,0,0,0.014648162,0.014648162,0.014648162,0,0,0,0.014648162,0.014648162,0.014648162,0.043944487,0,0,0.014648162,0.029296324,0,0.043944487,0.014648162,0,0,0,0,0,0,0.014648162,0.014648162,0.029296324,0,0,0,0.215779832,0.212941841
1,0,0.014008984,0,0,0.014008984,0,0,0.014008984,0,0,0.014008984,0,0.014008984,0,0,0.014008984,0,0,0,0.014008984,0.014008984,0.028017968,0,0,0,0.014008984,0.014008984,0,0,0.014008984,0,0,0.014008984,0,0,0,0,0,0.014008984,0,0.014008984,0,0.056035937,0.042026953,0.014008984,0,0.028017968,0.014008984,0,0.014008984,0.014008984,0.014008984,0,0.014008984,0.014008984,0,0,0,0.028017968,0.014008984,0,0.014008984,0.014008984,0.028017968,0.246972788,0.206676826
1,0,0,0,0,0,0,0.014441285,0,0,0.014441285,0,0.014441285,0,0.014441285,0,0.014441285,0,0.014441285,0,0.014441285,0.014441285,0,0.014441285,0,0,0.014441285,0.028882571,0.014441285,0,0,0,0,0,0,0.028882571,0.014441285,0,0.014441285,0.028882571,0,0.043323856,0.014441285,0.043323856,0.014441285,0,0,0,0.028882571,0,0,0,0,0.014441285,0.014441285,0,0,0,0,0.028882571,0,0,0.014441285,0.028882571,0.043323856,0.219144773,0.217645095
1,0.015617689,0,0.031235378,0,0,0.015617689,0,0,0.046853067,0.015617689,0,0.015617689,0.015617689,0,0,0.015617689,0,0.015617689,0,0,0,0,0.015617689,0,0.015617689,0,0,0.015617689,0,0,0.015617689,0,0.031235378,0,0.031235378,0.015617689,0.015617689,0,0.015617689,0,0.015617689,0,0.015617689,0.015617689,0,0.015617689,0.015617689,0.015617689,0,0,0.015617689,0.015617689,0,0,0,0.015617689,0,0.015617689,0.031235378,0,0,0,0.015617689,0.046853067,0.202271042,0.188639087
1,0,0.017561328,0.070245313,0,0,0.017561328,0,0,0.052683985,0.017561328,0.070245313,0,0,0,0,0,0.017561328,0,0.017561328,0,0,0,0,0.017561328,0,0,0,0,0,0,0,0.035122657,0.052683985,0,0.052683985,0,0.035122657,0,0,0,0.035122657,0.017561328,0.035122657,0,0,0,0,0,0.017561328,0,0,0,0,0,0,0.017561328,0,0,0,0,0.017561328,0.017561328,0,0.052683985,0.139307227,0.175800972
1,0.053909451,0.017969817,0.035939634,0.035939634,0,0,0.017969817,0,0.053909451,0.017969817,0,0,0,0,0,0.035939634,0,0,0,0,0,0,0,0,0.017969817,0,0,0,0.017969817,0.017969817,0,0.017969817,0.089849085,0,0,0,0,0,0,0.017969817,0.017969817,0,0,0,0.017969817,0,0,0,0.017969817,0,0.017969817,0,0,0,0,0.035939634,0,0,0.017969817,0.017969817,0,0.017969817,0.035939634,0.053909451,0.142155628,0.157021513
1,0.016116148,0.016116148,0,0.032232296,0.016116148,0,0,0.016116148,0,0,0,0,0.048348443,0,0,0.048348443,0,0,0,0.032232296,0,0,0,0,0,0.016116148,0,0.016116148,0,0,0.016116148,0,0,0,0,0.016116148,0.016116148,0,0.016116148,0,0,0,0,0,0.016116148,0,0.016116148,0,0.032232296,0.016116148,0,0.016116148,0,0,0.016116148,0,0.016116148,0.016116148,0,0.016116148,0,0.016116148,0.032232296,0.096696887,0.243781769,0.127688468
1,0.032690991,0.016345496,0,0.016345496,0.016345496,0,0,0.016345496,0.016345496,0.016345496,0,0,0,0.016345496,0,0,0.016345496,0,0.016345496,0,0,0,0,0,0,0.016345496,0,0.016345496,0,0,0,0.049036487,0,0.016345496,0.016345496,0,0.016345496,0,0.016345496,0.016345496,0,0,0,0,0,0.016345496,0.016345496,0.016345496,0,0,0,0,0,0,0.016345496,0.016345496,0.016345496,0.016345496,0,0.032690991,0,0,0.065381983,0.081727479,0.219433704,0.143091962
1,0,0,0,0,0.016174946,0.016174946,0.016174946,0,0,0,0.016174946,0.032349891,0,0.016174946,0,0.016174946,0,0.032349891,0,0,0.016174946,0.032349891,0,0.048524837,0,0,0.016174946,0,0.032349891,0.016174946,0,0,0.016174946,0.016174946,0.032349891,0,0,0,0,0,0.048524837,0,0.016174946,0,0.016174946,0.016174946,0,0,0,0,0.016174946,0.032349891,0,0.048524837,0,0,0.016174946,0,0,0,0,0,0.016174946,0.016174946,0.190059332,0.179117786
1,0.030727955,0.030727955,0,0.046091933,0,0.030727955,0,0.015363978,0,0,0,0,0.015363978,0.015363978,0.030727955,0,0.030727955,0.015363978,0,0,0.030727955,0.015363978,0.015363978,0,0.015363978,0,0,0,0,0,0,0.015363978,0,0,0,0,0,0,0,0,0,0,0,0.015363978,0.015363978,0.015363978,0,0.015363978,0.030727955,0,0,0.015363978,0.015363978,0.015363978,0,0,0,0,0.015363978,0.030727955,0.015363978,0,0.015363978,0.030727955,0.19987188,0.200932991
1,0.035104096,0,0,0.035104096,0.017552048,0,0,0,0,0,0,0.017552048,0.017552048,0,0,0.070208191,0.017552048,0,0,0.017552048,0,0.017552048,0,0.017552048,0,0,0,0,0,0,0,0.017552048,0,0,0,0.017552048,0,0.017552048,0,0,0.017552048,0,0,0,0,0,0.017552048,0.017552048,0.017552048,0.017552048,0.017552048,0.017552048,0.017552048,0,0,0,0.017552048,0.017552048,0.017552048,0,0.052656143,0.017552048,0.035104096,0.070208191,0.159224454,0.156245683
1,0,0,0,0,0,0,0,0,0,0,0.033878836,0.016939418,0.016939418,0,0.016939418,0.016939418,0,0,0.016939418,0,0,0,0,0.016939418,0,0,0,0,0.033878836,0.016939418,0,0.033878836,0,0,0,0.016939418,0,0.016939418,0,0.016939418,0,0.016939418,0.016939418,0.016939418,0.033878836,0,0,0.016939418,0.016939418,0,0.033878836,0.033878836,0,0,0,0.050818255,0.016939418,0.016939418,0,0.016939418,0,0.033878836,0.033878836,0.033878836,0.215014407,0.124348284
1,0,0,0,0,0.012342768,0,0.012342768,0.012342768,0.012342768,0,0,0,0,0.012342768,0,0.012342768,0,0.024685536,0,0.012342768,0,0,0,0,0,0.012342768,0.037028304,0.012342768,0,0,0,0.012342768,0,0.012342768,0,0,0,0,0.024685536,0,0,0.012342768,0,0.037028304,0.012342768,0.024685536,0,0.012342768,0,0,0,0.012342768,0.024685536,0,0.024685536,0.012342768,0,0,0.012342768,0,0,0.024685536,0.012342768,0.037028304,0.278523443,0.240108611
1,0,0,0.014982433,0,0,0,0,0.014982433,0,0,0.029964867,0,0,0.014982433,0,0,0.014982433,0,0,0.014982433,0.014982433,0.029964867,0.014982433,0.014982433,0,0.014982433,0.014982433,0,0.014982433,0.014982433,0.029964867,0.014982433,0,0,0.014982433,0,0.014982433,0.0449473,0,0,0.014982433,0.0449473,0.014982433,0.014982433,0,0.014982433,0,0,0,0.014982433,0,0,0.014982433,0,0.014982433,0.029964867,0,0,0.029964867,0,0,0.014982433,0,0,0.204936914,0.210748186
1,0.016048942,0.016048942,0,0.016048942,0.016048942,0,0,0.032097883,0.032097883,0,0,0,0,0.016048942,0,0,0.016048942,0,0,0,0,0,0,0.016048942,0.032097883,0,0.016048942,0,0.032097883,0.032097883,0.016048942,0.016048942,0.016048942,0.032097883,0.016048942,0,0,0,0,0,0,0,0,0.016048942,0,0.016048942,0,0.016048942,0.016048942,0,0.016048942,0,0,0.016048942,0.048146825,0.048146825,0,0,0,0.016048942,0,0.032097883,0,0,0.168122775,0.205968498
1,0.032449521,0.032449521,0.01622476,0,0.032449521,0,0,0.032449521,0.032449521,0.01622476,0,0.01622476,0,0,0.01622476,0.01622476,0,0,0.01622476,0.032449521,0,0,0,0,0.01622476,0,0,0,0.032449521,0,0,0,0.032449521,0.01622476,0,0,0.01622476,0,0.01622476,0,0,0,0,0,0,0,0,0.01622476,0.032449521,0,0.032449521,0,0,0,0,0,0,0.01622476,0,0,0.032449521,0,0,0.081123802,0.174671714,0.192562633
1,0,0,0.017443713,0.017443713,0,0.017443713,0,0,0.034887426,0.017443713,0,0.017443713,0.034887426,0.034887426,0.017443713,0.034887426,0,0.017443713,0,0.034887426,0.034887426,0.034887426,0,0,0.017443713,0,0,0,0,0,0,0,0,0,0.034887426,0.034887426,0,0,0.017443713,0,0,0,0,0,0.017443713,0,0,0,0.034887426,0,0.017443713,0.034887426,0.017443713,0.017443713,0,0,0.017443713,0,0,0,0.034887426,0,0,0.017443713,0.177591882,0.14210332
1,0,0,0,0.016184943,0,0.016184943,0,0,0,0,0,0,0,0.032369885,0.032369885,0.016184943,0.032369885,0.016184943,0,0.032369885,0.048554828,0,0.016184943,0,0,0,0.016184943,0.016184943,0,0.032369885,0,0,0,0,0,0.032369885,0,0.016184943,0,0,0.032369885,0,0,0,0,0.032369885,0.016184943,0,0,0,0,0,0.016184943,0.032369885,0.016184943,0.032369885,0,0.016184943,0.016184943,0.032369885,0,0,0.016184943,0,0.195540434,0.173246807
1,0,0,0.042947085,0,0.02863139,0,0.014315695,0,0,0.014315695,0.071578475,0,0.02863139,0.014315695,0,0,0.014315695,0,0,0.014315695,0,0,0,0,0,0,0.014315695,0,0,0,0,0.014315695,0.014315695,0.014315695,0.02863139,0.014315695,0.014315695,0,0,0,0.071578475,0,0,0.014315695,0,0,0,0.014315695,0,0.02863139,0.014315695,0.014315695,0,0,0,0.014315695,0,0,0,0,0.02863139,0,0,0,0.234670318,0.207017575
1,0.047666278,0,0.015888759,0.031777518,0,0,0,0.015888759,0,0,0,0.031777518,0.015888759,0,0.015888759,0,0.015888759,0,0,0,0.015888759,0,0.015888759,0,0,0.015888759,0.015888759,0,0.015888759,0.031777518,0.015888759,0,0,0,0,0,0,0.015888759,0,0.031777518,0,0.015888759,0,0,0.015888759,0,0.015888759,0.015888759,0.031777518,0.015888759,0.015888759,0,0,0,0.015888759,0.015888759,0,0.015888759,0,0.015888759,0.015888759,0,0,0.047666278,0.201497908,0.178840483
1,0.104954433,0.017492406,0.034984811,0,0.017492406,0,0,0.017492406,0.034984811,0,0,0.017492406,0,0,0.017492406,0.017492406,0.034984811,0,0,0,0,0,0,0,0.017492406,0,0,0,0,0,0,0.017492406,0.017492406,0.017492406,0.017492406,0.017492406,0,0,0.017492406,0,0,0,0,0,0,0,0.017492406,0.034984811,0,0,0,0,0.034984811,0,0,0,0.017492406,0.017492406,0,0.034984811,0,0.034984811,0.034984811,0.017492406,0.17516825,0.142627933
1,0.089296916,0.017859383,0.035718767,0.017859383,0,0.017859383,0,0,0.017859383,0.017859383,0.017859383,0,0,0,0.017859383,0.035718767,0.017859383,0,0,0.035718767,0.017859383,0,0,0.017859383,0,0.017859383,0,0,0.035718767,0,0,0,0.035718767,0,0,0,0.035718767,0.017859383,0.017859383,0,0.017859383,0,0,0,0,0,0,0,0.035718767,0,0.017859383,0,0,0,0,0,0,0.035718767,0,0,0.017859383,0,0.017859383,0.017859383,0.177276524,0.126207529
1,0,0,0.017953429,0,0,0,0,0,0.017953429,0,0,0.017953429,0,0,0,0.017953429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017953429,0.017953429,0.017953429,0,0.017953429,0,0,0,0,0,0,0,0,0,0,0.017953429,0.017953429,0.071813716,0,0,0,0.017953429,0,0,0,0.035906858,0.017953429,0,0,0.089767144,0.017953429,0,0.071813716,0.197487718,0.172074938,0.127741335
1,0.014657524,0,0.014657524,0.087945143,0.029315048,0,0,0,0,0,0,0.014657524,0.058630095,0.029315048,0,0,0.043972572,0,0,0,0.014657524,0,0.014657524,0,0,0.043972572,0,0,0,0,0,0,0,0,0,0,0.014657524,0.029315048,0,0,0,0,0,0,0.014657524,0,0,0.014657524,0.058630095,0.029315048,0,0,0,0,0.029315048,0,0,0,0,0,0.014657524,0,0,0,0.243404747,0.184951822
1,0,0.016033888,0,0.016033888,0,0,0.016033888,0.032067777,0,0,0,0,0,0.048101665,0,0,0,0.032067777,0,0.016033888,0.032067777,0.016033888,0,0,0.016033888,0.016033888,0,0.016033888,0.016033888,0.048101665,0.016033888,0.016033888,0,0,0,0.016033888,0,0,0,0.016033888,0,0,0,0,0.016033888,0,0,0,0.032067777,0,0,0,0.016033888,0.032067777,0.032067777,0.048101665,0,0,0,0,0,0.016033888,0,0.032067777,0.198185219,0.176493139
1,0.030746643,0.015373321,0.015373321,0.030746643,0.015373321,0,0.015373321,0.015373321,0,0,0.030746643,0,0.015373321,0,0.015373321,0.030746643,0.030746643,0,0.015373321,0,0,0,0,0,0,0,0,0.015373321,0.015373321,0.015373321,0,0,0,0.015373321,0.015373321,0.015373321,0,0,0,0,0.030746643,0,0.015373321,0,0.030746643,0,0,0,0.030746643,0.015373321,0,0.015373321,0.015373321,0,0,0.015373321,0.015373321,0,0,0.015373321,0,0.015373321,0.015373321,0,0.232556331,0.167884137
1,0,0,0,0.017546647,0,0.017546647,0,0.035093295,0,0,0.017546647,0,0.017546647,0,0,0.017546647,0,0.035093295,0.017546647,0,0.017546647,0.035093295,0,0.017546647,0,0,0,0,0,0.105279884,0,0.017546647,0.017546647,0,0,0,0.017546647,0,0,0,0.017546647,0.017546647,0.052639942,0,0,0,0,0,0,0.017546647,0,0.017546647,0.017546647,0.017546647,0,0.070186589,0,0,0.017546647,0,0.017546647,0,0,0.017546647,0.155494645,0.160186109
1,0.069908825,0,0.034954412,0.017477206,0,0,0,0,0,0.034954412,0.017477206,0,0,0,0,0.034954412,0.017477206,0,0,0.017477206,0,0.034954412,0,0.017477206,0,0,0,0,0.017477206,0.017477206,0,0.017477206,0,0,0,0,0.017477206,0,0,0.034954412,0,0.017477206,0.017477206,0.017477206,0,0.017477206,0,0,0.034954412,0,0.017477206,0,0.017477206,0.017477206,0,0,0,0,0.017477206,0,0.034954412,0,0.017477206,0.052431619,0.153709698,0.16467926
1,0,0.014874958,0,0.014874958,0,0,0.014874958,0,0,0,0,0.014874958,0,0.029749917,0,0.014874958,0.014874958,0,0.014874958,0.014874958,0.014874958,0,0,0.014874958,0.014874958,0,0,0.029749917,0,0,0.029749917,0,0.014874958,0,0,0.014874958,0.014874958,0.014874958,0,0,0.014874958,0.014874958,0.014874958,0,0,0.029749917,0.014874958,0.014874958,0,0,0,0,0.014874958,0.014874958,0.029749917,0.014874958,0,0.014874958,0.029749917,0.014874958,0,0,0.014874958,0.014874958,0.22056603,0.199310596
1,0.01648217,0.01648217,0.01648217,0,0,0.032964341,0,0.032964341,0.01648217,0.032964341,0,0.01648217,0,0,0,0,0.01648217,0.032964341,0.01648217,0,0.01648217,0.01648217,0.032964341,0.01648217,0.049446511,0,0,0,0,0.032964341,0,0.01648217,0.01648217,0,0.049446511,0,0,0.032964341,0,0,0,0,0,0,0,0.01648217,0,0,0,0.01648217,0,0,0.049446511,0,0.01648217,0,0,0,0,0,0.01648217,0,0,0,0.167481432,0.189713923
1,0.106917059,0,0,0.106917059,0,0.01781951,0,0,0,0,0,0,0.05345853,0.01781951,0.01781951,0.03563902,0.01781951,0,0,0.01781951,0.01781951,0,0,0.01781951,0,0,0,0,0.01781951,0,0,0,0,0.01781951,0,0,0.01781951,0,0,0,0,0,0,0,0,0,0.01781951,0,0.089097549,0,0,0,0,0.01781951,0,0,0.01781951,0.01781951,0,0.01781951,0.01781951,0,0.01781951,0,0.168650969,0.136388146
1,0.050890931,0,0.033927287,0.016963644,0,0.016963644,0,0.016963644,0.016963644,0,0,0,0.033927287,0.016963644,0,0.016963644,0.016963644,0.016963644,0,0,0,0,0,0.033927287,0,0,0.016963644,0,0,0.016963644,0,0.033927287,0.016963644,0,0,0.033927287,0,0,0,0,0.016963644,0,0.016963644,0.016963644,0,0.016963644,0,0,0.016963644,0.016963644,0,0.016963644,0.033927287,0.016963644,0.016963644,0,0,0,0.016963644,0,0.016963644,0.016963644,0.016963644,0,0.173591509,0.16482639
1,0.069559443,0.017389861,0,0.034779721,0,0,0,0,0,0,0.017389861,0,0,0.034779721,0.017389861,0.017389861,0.052169582,0,0,0.017389861,0,0,0,0.017389861,0,0,0,0,0,0.017389861,0,0.017389861,0,0,0,0.017389861,0.017389861,0,0,0.017389861,0,0.017389861,0.034779721,0.017389861,0,0,0,0.017389861,0,0,0.017389861,0,0.052169582,0.017389861,0,0,0,0.017389861,0.017389861,0,0.017389861,0.017389861,0.017389861,0.034779721,0.1428533,0.178942133
1,0,0,0,0.015432391,0,0.030864783,0,0,0,0.015432391,0,0.015432391,0,0.046297174,0,0,0,0.015432391,0.030864783,0.015432391,0.030864783,0,0.015432391,0.015432391,0.015432391,0.015432391,0.015432391,0,0.015432391,0,0,0,0,0.015432391,0,0.015432391,0.015432391,0.015432391,0.030864783,0,0,0.015432391,0.030864783,0,0,0,0.015432391,0,0.015432391,0,0,0,0.030864783,0.015432391,0,0,0.015432391,0.015432391,0,0,0,0,0.015432391,0.030864783,0.199183713,0.198953028
1,0,0.014650795,0,0.029301591,0,0,0.029301591,0,0.014650795,0.014650795,0,0.014650795,0.014650795,0,0,0,0.014650795,0,0.014650795,0,0.029301591,0.014650795,0.029301591,0,0,0.043952386,0.029301591,0,0,0.014650795,0,0,0.029301591,0,0.014650795,0,0,0.043952386,0.014650795,0,0.029301591,0,0.014650795,0,0,0,0,0.014650795,0,0.014650795,0.014650795,0,0,0.014650795,0,0.014650795,0,0,0,0,0.014650795,0.014650795,0,0,0.214817579,0.213801404
1,0,0.015598792,0.015598792,0.015598792,0.015598792,0.031197584,0,0,0,0,0.015598792,0.015598792,0.015598792,0,0.015598792,0.046796376,0,0,0,0.062395167,0.031197584,0.015598792,0,0,0,0.015598792,0,0,0,0,0,0,0.015598792,0.015598792,0,0,0.015598792,0,0.015598792,0,0.015598792,0.015598792,0.015598792,0,0,0,0.015598792,0,0.031197584,0.015598792,0.015598792,0,0,0,0,0,0.015598792,0,0.015598792,0,0.046796376,0,0,0.015598792,0.230053062,0.161594055
1,0,0.014443863,0.014443863,0,0.014443863,0,0.028887726,0,0.028887726,0,0,0.014443863,0,0,0.028887726,0.014443863,0,0,0,0.014443863,0,0,0,0,0.028887726,0,0.014443863,0,0,0,0,0,0.028887726,0.014443863,0.014443863,0.028887726,0,0,0,0,0.043331589,0,0.028887726,0,0,0,0.014443863,0.028887726,0,0.014443863,0,0,0,0,0.014443863,0,0,0,0.028887726,0.028887726,0.014443863,0.014443863,0.014443863,0.014443863,0.206076228,0.23061311
